2022-11-09 16:23:06 status unpacked libgnutls30:amd64 3.6.7-4+deb10u3
2022-11-09 16:23:06 status half-installed libgnutls30:amd64 3.6.7-4+deb10u3
2022-11-09 16:23:06 status unpacked libgnutls30:amd64 3.6.7-4+deb10u9
2022-11-09 16:23:06 startup packages configure
2022-11-09 16:23:06 configure libgnutls30:amd64 3.6.7-4+deb10u9 <ninguna>
2022-11-09 16:23:06 status unpacked libgnutls30:amd64 3.6.7-4+deb10u9
2022-11-09 16:23:06 status half-configured libgnutls30:amd64 3.6.7-4+deb10u9
2022-11-09 16:23:06 status installed libgnutls30:amd64 3.6.7-4+deb10u9
2022-11-09 16:23:06 startup archives unpack
2022-11-09 16:23:06 upgrade libzstd1:amd64 1.3.8+dfsg-3 1.3.8+dfsg-3+deb10u2
2022-11-09 16:23:06 status half-configured libzstd1:amd64 1.3.8+dfsg-3
2022-11-09 16:23:06 status unpacked libzstd1:amd64 1.3.8+dfsg-3
2022-11-09 16:23:06 status half-installed libzstd1:amd64 1.3.8+dfsg-3
2022-11-09 16:23:06 status unpacked libzstd1:amd64 1.3.8+dfsg-3+deb10u2
2022-11-09 16:23:06 startup packages configure
2022-11-09 16:23:06 configure libzstd1:amd64 1.3.8+dfsg-3+deb10u2 <ninguna>
2022-11-09 16:23:06 status unpacked libzstd1:amd64 1.3.8+dfsg-3+deb10u2
2022-11-09 16:23:06 status half-configured libzstd1:amd64 1.3.8+dfsg-3+deb10u2
2022-11-09 16:23:06 status installed libzstd1:amd64 1.3.8+dfsg-3+deb10u2
2022-11-09 16:23:06 startup archives unpack
2022-11-09 16:23:06 upgrade libapt-pkg5.0:amd64 1.8.2.1 1.8.2.3
2022-11-09 16:23:06 status half-configured libapt-pkg5.0:amd64 1.8.2.1
2022-11-09 16:23:06 status unpacked libapt-pkg5.0:amd64 1.8.2.1
2022-11-09 16:23:06 status half-installed libapt-pkg5.0:amd64 1.8.2.1
2022-11-09 16:23:06 status unpacked libapt-pkg5.0:amd64 1.8.2.3
2022-11-09 16:23:06 startup packages configure
2022-11-09 16:23:06 configure libapt-pkg5.0:amd64 1.8.2.3 <ninguna>
2022-11-09 16:23:06 status unpacked libapt-pkg5.0:amd64 1.8.2.3
2022-11-09 16:23:06 status half-configured libapt-pkg5.0:amd64 1.8.2.3
2022-11-09 16:23:06 status installed libapt-pkg5.0:amd64 1.8.2.3
2022-11-09 16:23:06 startup archives unpack
2022-11-09 16:23:06 upgrade libapt-inst2.0:amd64 1.8.2.1 1.8.2.3
2022-11-09 16:23:06 status half-configured libapt-inst2.0:amd64 1.8.2.1
2022-11-09 16:23:06 status unpacked libapt-inst2.0:amd64 1.8.2.1
2022-11-09 16:23:06 status half-installed libapt-inst2.0:amd64 1.8.2.1
2022-11-09 16:23:06 status unpacked libapt-inst2.0:amd64 1.8.2.3
2022-11-09 16:23:06 upgrade apt:amd64 1.8.2.1 1.8.2.3
2022-11-09 16:23:06 status half-configured apt:amd64 1.8.2.1
2022-11-09 16:23:06 status unpacked apt:amd64 1.8.2.1
2022-11-09 16:23:06 status half-installed apt:amd64 1.8.2.1
2022-11-09 16:23:07 status unpacked apt:amd64 1.8.2.3
2022-11-09 16:23:07 startup packages configure
2022-11-09 16:23:07 configure apt:amd64 1.8.2.3 <ninguna>
2022-11-09 16:23:07 status unpacked apt:amd64 1.8.2.3
2022-11-09 16:23:07 status half-configured apt:amd64 1.8.2.3
2022-11-09 16:23:07 status installed apt:amd64 1.8.2.3
2022-11-09 16:23:07 startup archives unpack
2022-11-09 16:23:07 upgrade apt-utils:amd64 1.8.2.1 1.8.2.3
2022-11-09 16:23:07 status half-configured apt-utils:amd64 1.8.2.1
2022-11-09 16:23:07 status unpacked apt-utils:amd64 1.8.2.1
2022-11-09 16:23:07 status half-installed apt-utils:amd64 1.8.2.1
2022-11-09 16:23:07 status unpacked apt-utils:amd64 1.8.2.3
2022-11-09 16:23:08 upgrade libgcrypt20:amd64 1.8.4-5 1.8.4-5+deb10u1
2022-11-09 16:23:08 status half-configured libgcrypt20:amd64 1.8.4-5
2022-11-09 16:23:08 status unpacked libgcrypt20:amd64 1.8.4-5
2022-11-09 16:23:08 status half-installed libgcrypt20:amd64 1.8.4-5
2022-11-09 16:23:08 status unpacked libgcrypt20:amd64 1.8.4-5+deb10u1
2022-11-09 16:23:08 startup packages configure
2022-11-09 16:23:08 configure libgcrypt20:amd64 1.8.4-5+deb10u1 <ninguna>
2022-11-09 16:23:08 status unpacked libgcrypt20:amd64 1.8.4-5+deb10u1
2022-11-09 16:23:08 status half-configured libgcrypt20:amd64 1.8.4-5+deb10u1
2022-11-09 16:23:08 status installed libgcrypt20:amd64 1.8.4-5+deb10u1
2022-11-09 16:23:08 startup archives unpack
2022-11-09 16:23:08 upgrade gpgv:amd64 2.2.12-1+deb10u1 2.2.12-1+deb10u2
2022-11-09 16:23:08 status half-configured gpgv:amd64 2.2.12-1+deb10u1
2022-11-09 16:23:08 status unpacked gpgv:amd64 2.2.12-1+deb10u1
2022-11-09 16:23:08 status half-installed gpgv:amd64 2.2.12-1+deb10u1
2022-11-09 16:23:08 status unpacked gpgv:amd64 2.2.12-1+deb10u2
2022-11-09 16:23:08 startup packages configure
2022-11-09 16:23:08 configure gpgv:amd64 2.2.12-1+deb10u2 <ninguna>
2022-11-09 16:23:08 status unpacked gpgv:amd64 2.2.12-1+deb10u2
2022-11-09 16:23:08 status half-configured gpgv:amd64 2.2.12-1+deb10u2
2022-11-09 16:23:08 status installed gpgv:amd64 2.2.12-1+deb10u2
2022-11-09 16:23:08 startup archives unpack
2022-11-09 16:23:08 upgrade debian-archive-keyring:all 2019.1 2019.1+deb10u1
2022-11-09 16:23:08 status half-configured debian-archive-keyring:all 2019.1
2022-11-09 16:23:08 status unpacked debian-archive-keyring:all 2019.1
2022-11-09 16:23:08 status half-installed debian-archive-keyring:all 2019.1
2022-11-09 16:23:08 status unpacked debian-archive-keyring:all 2019.1+deb10u1
2022-11-09 16:23:08 startup packages configure
2022-11-09 16:23:08 configure debian-archive-keyring:all 2019.1+deb10u1 <ninguna>
2022-11-09 16:23:08 status unpacked debian-archive-keyring:all 2019.1+deb10u1
2022-11-09 16:23:08 status half-configured debian-archive-keyring:all 2019.1+deb10u1
2022-11-09 16:23:08 status installed debian-archive-keyring:all 2019.1+deb10u1
2022-11-09 16:23:08 startup archives unpack
2022-11-09 16:23:08 upgrade libc-bin:amd64 2.28-10 2.28-10+deb10u2
2022-11-09 16:23:08 status half-configured libc-bin:amd64 2.28-10
2022-11-09 16:23:08 status unpacked libc-bin:amd64 2.28-10
2022-11-09 16:23:08 status half-installed libc-bin:amd64 2.28-10
2022-11-09 16:23:08 status unpacked libc-bin:amd64 2.28-10+deb10u2
2022-11-09 16:23:08 startup packages configure
2022-11-09 16:23:08 configure libc-bin:amd64 2.28-10+deb10u2 <ninguna>
2022-11-09 16:23:08 status unpacked libc-bin:amd64 2.28-10+deb10u2
2022-11-09 16:23:09 status half-configured libc-bin:amd64 2.28-10+deb10u2
2022-11-09 16:23:09 status installed libc-bin:amd64 2.28-10+deb10u2
2022-11-09 16:23:09 startup archives unpack
2022-11-09 16:23:09 upgrade ncurses-base:all 6.1+20181013-2+deb10u2 6.1+20181013-2+deb10u3
2022-11-09 16:23:09 status half-configured ncurses-base:all 6.1+20181013-2+deb10u2
2022-11-09 16:23:09 status unpacked ncurses-base:all 6.1+20181013-2+deb10u2
2022-11-09 16:23:09 status half-installed ncurses-base:all 6.1+20181013-2+deb10u2
2022-11-09 16:23:09 status unpacked ncurses-base:all 6.1+20181013-2+deb10u3
2022-11-09 16:23:09 startup packages configure
2022-11-09 16:23:09 configure ncurses-base:all 6.1+20181013-2+deb10u3 <ninguna>
2022-11-09 16:23:09 status unpacked ncurses-base:all 6.1+20181013-2+deb10u3
2022-11-09 16:23:09 status half-configured ncurses-base:all 6.1+20181013-2+deb10u3
2022-11-09 16:23:09 status installed ncurses-base:all 6.1+20181013-2+deb10u3
2022-11-09 16:23:09 startup archives unpack
2022-11-09 16:23:09 upgrade debconf-i18n:all 1.5.71 1.5.71+deb10u1
2022-11-09 16:23:09 status half-configured debconf-i18n:all 1.5.71
2022-11-09 16:23:09 status unpacked debconf-i18n:all 1.5.71
2022-11-09 16:23:09 status half-installed debconf-i18n:all 1.5.71
2022-11-09 16:23:09 status unpacked debconf-i18n:all 1.5.71+deb10u1
2022-11-09 16:23:09 upgrade python3-debconf:all 1.5.71 1.5.71+deb10u1
2022-11-09 16:23:09 status half-configured python3-debconf:all 1.5.71
2022-11-09 16:23:09 status unpacked python3-debconf:all 1.5.71
2022-11-09 16:23:09 status half-installed python3-debconf:all 1.5.71
2022-11-09 16:23:09 status unpacked python3-debconf:all 1.5.71+deb10u1
2022-11-09 16:23:09 upgrade debconf:all 1.5.71 1.5.71+deb10u1
2022-11-09 16:23:09 status half-configured debconf:all 1.5.71
2022-11-09 16:23:09 status unpacked debconf:all 1.5.71
2022-11-09 16:23:09 status half-installed debconf:all 1.5.71
2022-11-09 16:23:09 status unpacked debconf:all 1.5.71+deb10u1
2022-11-09 16:23:09 startup packages configure
2022-11-09 16:23:09 configure debconf:all 1.5.71+deb10u1 <ninguna>
2022-11-09 16:23:09 status unpacked debconf:all 1.5.71+deb10u1
2022-11-09 16:23:09 status half-configured debconf:all 1.5.71+deb10u1
2022-11-09 16:23:10 status installed debconf:all 1.5.71+deb10u1
2022-11-09 16:23:10 startup archives unpack
2022-11-09 16:23:10 upgrade rsyslog:amd64 8.1901.0-1 8.1901.0-1+deb10u2
2022-11-09 16:23:10 status half-configured rsyslog:amd64 8.1901.0-1
2022-11-09 16:23:10 status unpacked rsyslog:amd64 8.1901.0-1
2022-11-09 16:23:10 status half-installed rsyslog:amd64 8.1901.0-1
2022-11-09 16:23:10 status triggers-pending systemd:amd64 241-7~deb10u8
2022-11-09 16:23:10 status unpacked rsyslog:amd64 8.1901.0-1+deb10u2
2022-11-09 16:23:10 upgrade libjs-jquery:all 3.3.1~dfsg-3 3.3.1~dfsg-3+deb10u1
2022-11-09 16:23:10 status half-configured libjs-jquery:all 3.3.1~dfsg-3
2022-11-09 16:23:10 status unpacked libjs-jquery:all 3.3.1~dfsg-3
2022-11-09 16:23:10 status half-installed libjs-jquery:all 3.3.1~dfsg-3
2022-11-09 16:23:10 status unpacked libjs-jquery:all 3.3.1~dfsg-3+deb10u1
2022-11-09 16:23:10 upgrade fish:amd64 3.0.2-2 3.0.2-2+deb10u1
2022-11-09 16:23:10 status half-configured fish:amd64 3.0.2-2
2022-11-09 16:23:10 status unpacked fish:amd64 3.0.2-2
2022-11-09 16:23:10 status half-installed fish:amd64 3.0.2-2
2022-11-09 16:23:10 status unpacked fish:amd64 3.0.2-2+deb10u1
2022-11-09 16:23:10 upgrade fish-common:all 3.0.2-2 3.0.2-2+deb10u1
2022-11-09 16:23:10 status half-configured fish-common:all 3.0.2-2
2022-11-09 16:23:10 status unpacked fish-common:all 3.0.2-2
2022-11-09 16:23:10 status half-installed fish-common:all 3.0.2-2
2022-11-09 16:23:11 status unpacked fish-common:all 3.0.2-2+deb10u1
2022-11-09 16:23:11 upgrade libbsd0:amd64 0.9.1-2 0.9.1-2+deb10u1
2022-11-09 16:23:11 status triggers-pending libc-bin:amd64 2.28-10+deb10u2
2022-11-09 16:23:11 status half-configured libbsd0:amd64 0.9.1-2
2022-11-09 16:23:11 status unpacked libbsd0:amd64 0.9.1-2
2022-11-09 16:23:11 status half-installed libbsd0:amd64 0.9.1-2
2022-11-09 16:23:11 status unpacked libbsd0:amd64 0.9.1-2+deb10u1
2022-11-09 16:23:11 upgrade libncurses6:amd64 6.1+20181013-2+deb10u2 6.1+20181013-2+deb10u3
2022-11-09 16:23:11 status half-configured libncurses6:amd64 6.1+20181013-2+deb10u2
2022-11-09 16:23:11 status unpacked libncurses6:amd64 6.1+20181013-2+deb10u2
2022-11-09 16:23:11 status half-installed libncurses6:amd64 6.1+20181013-2+deb10u2
2022-11-09 16:23:11 status unpacked libncurses6:amd64 6.1+20181013-2+deb10u3
2022-11-09 16:23:11 upgrade libtinfo6:amd64 6.1+20181013-2+deb10u2 6.1+20181013-2+deb10u3
2022-11-09 16:23:11 status half-configured libtinfo6:amd64 6.1+20181013-2+deb10u2
2022-11-09 16:23:11 status unpacked libtinfo6:amd64 6.1+20181013-2+deb10u2
2022-11-09 16:23:11 status half-installed libtinfo6:amd64 6.1+20181013-2+deb10u2
2022-11-09 16:23:11 status unpacked libtinfo6:amd64 6.1+20181013-2+deb10u3
2022-11-09 16:23:11 startup packages configure
2022-11-09 16:23:11 configure libtinfo6:amd64 6.1+20181013-2+deb10u3 <ninguna>
2022-11-09 16:23:11 status unpacked libtinfo6:amd64 6.1+20181013-2+deb10u3
2022-11-09 16:23:11 status half-configured libtinfo6:amd64 6.1+20181013-2+deb10u3
2022-11-09 16:23:11 status installed libtinfo6:amd64 6.1+20181013-2+deb10u3
2022-11-09 16:23:11 startup archives unpack
2022-11-09 16:23:11 upgrade libncursesw6:amd64 6.1+20181013-2+deb10u2 6.1+20181013-2+deb10u3
2022-11-09 16:23:11 status half-configured libncursesw6:amd64 6.1+20181013-2+deb10u2
2022-11-09 16:23:11 status unpacked libncursesw6:amd64 6.1+20181013-2+deb10u2
2022-11-09 16:23:11 status half-installed libncursesw6:amd64 6.1+20181013-2+deb10u2
2022-11-09 16:23:12 status unpacked libncursesw6:amd64 6.1+20181013-2+deb10u3
2022-11-09 16:23:12 startup packages configure
2022-11-09 16:23:12 configure libncursesw6:amd64 6.1+20181013-2+deb10u3 <ninguna>
2022-11-09 16:23:12 status unpacked libncursesw6:amd64 6.1+20181013-2+deb10u3
2022-11-09 16:23:12 status half-configured libncursesw6:amd64 6.1+20181013-2+deb10u3
2022-11-09 16:23:12 status installed libncursesw6:amd64 6.1+20181013-2+deb10u3
2022-11-09 16:23:12 startup archives unpack
2022-11-09 16:23:12 upgrade lynx-common:all 2.8.9rel.1-3 2.8.9rel.1-3+deb10u1
2022-11-09 16:23:12 status half-configured lynx-common:all 2.8.9rel.1-3
2022-11-09 16:23:12 status unpacked lynx-common:all 2.8.9rel.1-3
2022-11-09 16:23:12 status half-installed lynx-common:all 2.8.9rel.1-3
2022-11-09 16:23:12 status triggers-pending mime-support:all 3.62
2022-11-09 16:23:12 status unpacked lynx-common:all 2.8.9rel.1-3+deb10u1
2022-11-09 16:23:12 upgrade lynx:amd64 2.8.9rel.1-3 2.8.9rel.1-3+deb10u1
2022-11-09 16:23:12 status half-configured lynx:amd64 2.8.9rel.1-3
2022-11-09 16:23:12 status unpacked lynx:amd64 2.8.9rel.1-3
2022-11-09 16:23:12 status half-installed lynx:amd64 2.8.9rel.1-3
2022-11-09 16:23:12 status unpacked lynx:amd64 2.8.9rel.1-3+deb10u1
2022-11-09 16:23:12 upgrade libfreetype6:amd64 2.9.1-3+deb10u1 2.9.1-3+deb10u3
2022-11-09 16:23:12 status half-configured libfreetype6:amd64 2.9.1-3+deb10u1
2022-11-09 16:23:12 status unpacked libfreetype6:amd64 2.9.1-3+deb10u1
2022-11-09 16:23:12 status half-installed libfreetype6:amd64 2.9.1-3+deb10u1
2022-11-09 16:23:12 status unpacked libfreetype6:amd64 2.9.1-3+deb10u3
2022-11-09 16:23:12 upgrade libjpeg62-turbo:amd64 1:1.5.2-2+b1 1:1.5.2-2+deb10u1
2022-11-09 16:23:12 status half-configured libjpeg62-turbo:amd64 1:1.5.2-2+b1
2022-11-09 16:23:12 status unpacked libjpeg62-turbo:amd64 1:1.5.2-2+b1
2022-11-09 16:23:12 status half-installed libjpeg62-turbo:amd64 1:1.5.2-2+b1
2022-11-09 16:23:12 status unpacked libjpeg62-turbo:amd64 1:1.5.2-2+deb10u1
2022-11-09 16:23:12 upgrade libopenjp2-7:amd64 2.3.0-2+deb10u1 2.3.0-2+deb10u2
2022-11-09 16:23:12 status half-configured libopenjp2-7:amd64 2.3.0-2+deb10u1
2022-11-09 16:23:12 status unpacked libopenjp2-7:amd64 2.3.0-2+deb10u1
2022-11-09 16:23:12 status half-installed libopenjp2-7:amd64 2.3.0-2+deb10u1
2022-11-09 16:23:12 status unpacked libopenjp2-7:amd64 2.3.0-2+deb10u2
2022-11-09 16:23:12 upgrade libwebp6:amd64 0.6.1-2 0.6.1-2+deb10u1
2022-11-09 16:23:12 status half-configured libwebp6:amd64 0.6.1-2
2022-11-09 16:23:12 status unpacked libwebp6:amd64 0.6.1-2
2022-11-09 16:23:12 status half-installed libwebp6:amd64 0.6.1-2
2022-11-09 16:23:12 status unpacked libwebp6:amd64 0.6.1-2+deb10u1
2022-11-09 16:23:12 upgrade libtiff5:amd64 4.1.0+git191117-2~deb10u1 4.1.0+git191117-2~deb10u4
2022-11-09 16:23:12 status half-configured libtiff5:amd64 4.1.0+git191117-2~deb10u1
2022-11-09 16:23:12 status unpacked libtiff5:amd64 4.1.0+git191117-2~deb10u1
2022-11-09 16:23:12 status half-installed libtiff5:amd64 4.1.0+git191117-2~deb10u1
2022-11-09 16:23:12 status unpacked libtiff5:amd64 4.1.0+git191117-2~deb10u4
2022-11-09 16:23:12 upgrade libwebpmux3:amd64 0.6.1-2 0.6.1-2+deb10u1
2022-11-09 16:23:12 status half-configured libwebpmux3:amd64 0.6.1-2
2022-11-09 16:23:12 status unpacked libwebpmux3:amd64 0.6.1-2
2022-11-09 16:23:12 status half-installed libwebpmux3:amd64 0.6.1-2
2022-11-09 16:23:12 status unpacked libwebpmux3:amd64 0.6.1-2+deb10u1
2022-11-09 16:23:12 upgrade libx11-data:all 2:1.6.7-1 2:1.6.7-1+deb10u2
2022-11-09 16:23:12 status half-configured libx11-data:all 2:1.6.7-1
2022-11-09 16:23:12 status unpacked libx11-data:all 2:1.6.7-1
2022-11-09 16:23:12 status half-installed libx11-data:all 2:1.6.7-1
2022-11-09 16:23:13 status unpacked libx11-data:all 2:1.6.7-1+deb10u2
2022-11-09 16:23:13 upgrade libx11-6:amd64 2:1.6.7-1 2:1.6.7-1+deb10u2
2022-11-09 16:23:13 status half-configured libx11-6:amd64 2:1.6.7-1
2022-11-09 16:23:13 status unpacked libx11-6:amd64 2:1.6.7-1
2022-11-09 16:23:13 status half-installed libx11-6:amd64 2:1.6.7-1
2022-11-09 16:23:13 status unpacked libx11-6:amd64 2:1.6.7-1+deb10u2
2022-11-09 16:23:13 upgrade libicu63:amd64 63.1-6+deb10u1 63.1-6+deb10u3
2022-11-09 16:23:13 status half-configured libicu63:amd64 63.1-6+deb10u1
2022-11-09 16:23:13 status unpacked libicu63:amd64 63.1-6+deb10u1
2022-11-09 16:23:13 status half-installed libicu63:amd64 63.1-6+deb10u1
2022-11-09 16:23:14 status unpacked libicu63:amd64 63.1-6+deb10u3
2022-11-09 16:23:14 upgrade libxml2:amd64 2.9.4+dfsg1-7+b3 2.9.4+dfsg1-7+deb10u5
2022-11-09 16:23:14 status half-configured libxml2:amd64 2.9.4+dfsg1-7+b3
2022-11-09 16:23:14 status unpacked libxml2:amd64 2.9.4+dfsg1-7+b3
2022-11-09 16:23:14 status half-installed libxml2:amd64 2.9.4+dfsg1-7+b3
2022-11-09 16:23:14 status unpacked libxml2:amd64 2.9.4+dfsg1-7+deb10u5
2022-11-09 16:23:14 upgrade imagemagick-6-common:all 8:6.9.10.23+dfsg-2.1 8:6.9.10.23+dfsg-2.1+deb10u1
2022-11-09 16:23:14 status half-configured imagemagick-6-common:all 8:6.9.10.23+dfsg-2.1
2022-11-09 16:23:14 status unpacked imagemagick-6-common:all 8:6.9.10.23+dfsg-2.1
2022-11-09 16:23:14 status half-installed imagemagick-6-common:all 8:6.9.10.23+dfsg-2.1
2022-11-09 16:23:14 status unpacked imagemagick-6-common:all 8:6.9.10.23+dfsg-2.1+deb10u1
2022-11-09 16:23:14 upgrade libmagickcore-6.q16-6:amd64 8:6.9.10.23+dfsg-2.1 8:6.9.10.23+dfsg-2.1+deb10u1
2022-11-09 16:23:14 status half-configured libmagickcore-6.q16-6:amd64 8:6.9.10.23+dfsg-2.1
2022-11-09 16:23:14 status unpacked libmagickcore-6.q16-6:amd64 8:6.9.10.23+dfsg-2.1
2022-11-09 16:23:14 status half-installed libmagickcore-6.q16-6:amd64 8:6.9.10.23+dfsg-2.1
2022-11-09 16:23:14 status unpacked libmagickcore-6.q16-6:amd64 8:6.9.10.23+dfsg-2.1+deb10u1
2022-11-09 16:23:14 upgrade libmagickwand-6.q16-6:amd64 8:6.9.10.23+dfsg-2.1 8:6.9.10.23+dfsg-2.1+deb10u1
2022-11-09 16:23:14 status half-configured libmagickwand-6.q16-6:amd64 8:6.9.10.23+dfsg-2.1
2022-11-09 16:23:14 status unpacked libmagickwand-6.q16-6:amd64 8:6.9.10.23+dfsg-2.1
2022-11-09 16:23:14 status half-installed libmagickwand-6.q16-6:amd64 8:6.9.10.23+dfsg-2.1
2022-11-09 16:23:14 status unpacked libmagickwand-6.q16-6:amd64 8:6.9.10.23+dfsg-2.1+deb10u1
2022-11-09 16:23:14 upgrade libssl1.1:amd64 1.1.1d-0+deb10u3 1.1.1n-0+deb10u3
2022-11-09 16:23:14 status half-configured libssl1.1:amd64 1.1.1d-0+deb10u3
2022-11-09 16:23:14 status unpacked libssl1.1:amd64 1.1.1d-0+deb10u3
2022-11-09 16:23:14 status half-installed libssl1.1:amd64 1.1.1d-0+deb10u3
2022-11-09 16:23:15 status unpacked libssl1.1:amd64 1.1.1n-0+deb10u3
2022-11-09 16:23:15 upgrade python3.7:amd64 3.7.3-2+deb10u1 3.7.3-2+deb10u4
2022-11-09 16:23:15 status half-configured python3.7:amd64 3.7.3-2+deb10u1
2022-11-09 16:23:15 status unpacked python3.7:amd64 3.7.3-2+deb10u1
2022-11-09 16:23:15 status half-installed python3.7:amd64 3.7.3-2+deb10u1
2022-11-09 16:23:15 status unpacked python3.7:amd64 3.7.3-2+deb10u4
2022-11-09 16:23:15 upgrade libpython3.7-stdlib:amd64 3.7.3-2+deb10u1 3.7.3-2+deb10u4
2022-11-09 16:23:15 status half-configured libpython3.7-stdlib:amd64 3.7.3-2+deb10u1
2022-11-09 16:23:15 status unpacked libpython3.7-stdlib:amd64 3.7.3-2+deb10u1
2022-11-09 16:23:15 status half-installed libpython3.7-stdlib:amd64 3.7.3-2+deb10u1
2022-11-09 16:23:15 status unpacked libpython3.7-stdlib:amd64 3.7.3-2+deb10u4
2022-11-09 16:23:15 upgrade python3.7-minimal:amd64 3.7.3-2+deb10u1 3.7.3-2+deb10u4
2022-11-09 16:23:15 status half-configured python3.7-minimal:amd64 3.7.3-2+deb10u1
2022-11-09 16:23:15 status unpacked python3.7-minimal:amd64 3.7.3-2+deb10u1
2022-11-09 16:23:15 status half-installed python3.7-minimal:amd64 3.7.3-2+deb10u1
2022-11-09 16:23:15 status unpacked python3.7-minimal:amd64 3.7.3-2+deb10u4
2022-11-09 16:23:15 upgrade libpython3.7-minimal:amd64 3.7.3-2+deb10u1 3.7.3-2+deb10u4
2022-11-09 16:23:15 status half-configured libpython3.7-minimal:amd64 3.7.3-2+deb10u1
2022-11-09 16:23:16 status unpacked libpython3.7-minimal:amd64 3.7.3-2+deb10u1
2022-11-09 16:23:16 status half-installed libpython3.7-minimal:amd64 3.7.3-2+deb10u1
2022-11-09 16:23:16 status unpacked libpython3.7-minimal:amd64 3.7.3-2+deb10u4
2022-11-09 16:23:16 upgrade libsqlite3-0:amd64 3.27.2-3 3.27.2-3+deb10u2
2022-11-09 16:23:16 status half-configured libsqlite3-0:amd64 3.27.2-3
2022-11-09 16:23:16 status unpacked libsqlite3-0:amd64 3.27.2-3
2022-11-09 16:23:16 status half-installed libsqlite3-0:amd64 3.27.2-3
2022-11-09 16:23:16 status unpacked libsqlite3-0:amd64 3.27.2-3+deb10u2
2022-11-09 16:23:16 upgrade tzdata:all 2020a-0+deb10u1 2021a-0+deb10u8
2022-11-09 16:23:16 status half-configured tzdata:all 2020a-0+deb10u1
2022-11-09 16:23:16 status unpacked tzdata:all 2020a-0+deb10u1
2022-11-09 16:23:16 status half-installed tzdata:all 2020a-0+deb10u1
2022-11-09 16:23:17 status unpacked tzdata:all 2021a-0+deb10u8
2022-11-09 16:23:17 upgrade iproute2:amd64 4.20.0-2 4.20.0-2+deb10u1
2022-11-09 16:23:17 status half-configured iproute2:amd64 4.20.0-2
2022-11-09 16:23:17 status unpacked iproute2:amd64 4.20.0-2
2022-11-09 16:23:17 status half-installed iproute2:amd64 4.20.0-2
2022-11-09 16:23:17 status unpacked iproute2:amd64 4.20.0-2+deb10u1
2022-11-09 16:23:17 upgrade iputils-ping:amd64 3:20180629-2+deb10u1 3:20180629-2+deb10u2
2022-11-09 16:23:17 status half-configured iputils-ping:amd64 3:20180629-2+deb10u1
2022-11-09 16:23:17 status unpacked iputils-ping:amd64 3:20180629-2+deb10u1
2022-11-09 16:23:17 status half-installed iputils-ping:amd64 3:20180629-2+deb10u1
2022-11-09 16:23:17 status unpacked iputils-ping:amd64 3:20180629-2+deb10u2
2022-11-09 16:23:17 upgrade libisc-export1100:amd64 1:9.11.5.P4+dfsg-5.1+deb10u1 1:9.11.5.P4+dfsg-5.1+deb10u8
2022-11-09 16:23:17 status half-configured libisc-export1100:amd64 1:9.11.5.P4+dfsg-5.1+deb10u1
2022-11-09 16:23:17 status unpacked libisc-export1100:amd64 1:9.11.5.P4+dfsg-5.1+deb10u1
2022-11-09 16:23:17 status half-installed libisc-export1100:amd64 1:9.11.5.P4+dfsg-5.1+deb10u1
2022-11-09 16:23:17 status unpacked libisc-export1100:amd64 1:9.11.5.P4+dfsg-5.1+deb10u8
2022-11-09 16:23:17 upgrade libdns-export1104:amd64 1:9.11.5.P4+dfsg-5.1+deb10u1 1:9.11.5.P4+dfsg-5.1+deb10u8
2022-11-09 16:23:17 status half-configured libdns-export1104:amd64 1:9.11.5.P4+dfsg-5.1+deb10u1
2022-11-09 16:23:17 status unpacked libdns-export1104:amd64 1:9.11.5.P4+dfsg-5.1+deb10u1
2022-11-09 16:23:17 status half-installed libdns-export1104:amd64 1:9.11.5.P4+dfsg-5.1+deb10u1
2022-11-09 16:23:17 status unpacked libdns-export1104:amd64 1:9.11.5.P4+dfsg-5.1+deb10u8
2022-11-09 16:23:17 upgrade isc-dhcp-client:amd64 4.4.1-2 4.4.1-2+deb10u2
2022-11-09 16:23:17 status half-configured isc-dhcp-client:amd64 4.4.1-2
2022-11-09 16:23:17 status unpacked isc-dhcp-client:amd64 4.4.1-2
2022-11-09 16:23:17 status half-installed isc-dhcp-client:amd64 4.4.1-2
2022-11-09 16:23:17 status unpacked isc-dhcp-client:amd64 4.4.1-2+deb10u2
2022-11-09 16:23:17 upgrade isc-dhcp-common:amd64 4.4.1-2 4.4.1-2+deb10u2
2022-11-09 16:23:17 status half-configured isc-dhcp-common:amd64 4.4.1-2
2022-11-09 16:23:17 status unpacked isc-dhcp-common:amd64 4.4.1-2
2022-11-09 16:23:17 status half-installed isc-dhcp-common:amd64 4.4.1-2
2022-11-09 16:23:17 status unpacked isc-dhcp-common:amd64 4.4.1-2+deb10u2
2022-11-09 16:23:17 upgrade vim:amd64 2:8.1.0875-5 2:8.1.0875-5+deb10u3
2022-11-09 16:23:17 status half-configured vim:amd64 2:8.1.0875-5
2022-11-09 16:23:17 status unpacked vim:amd64 2:8.1.0875-5
2022-11-09 16:23:17 status half-installed vim:amd64 2:8.1.0875-5
2022-11-09 16:23:17 status unpacked vim:amd64 2:8.1.0875-5+deb10u3
2022-11-09 16:23:17 upgrade vim-tiny:amd64 2:8.1.0875-5 2:8.1.0875-5+deb10u3
2022-11-09 16:23:17 status half-configured vim-tiny:amd64 2:8.1.0875-5
2022-11-09 16:23:17 status unpacked vim-tiny:amd64 2:8.1.0875-5
